lga,district_area,postalcode,town
Orelope,Igboho Villages,212104,Eleja
Orelope,Igboho Villages,212104,Faruku
Orelope,Igboho Villages,212104,Fomu
Orelope,Igboho Villages,212104,Gaa Baba Pupa
Orelope,Igboho Villages,212104,Gaa Lagbanda
Orelope,Igboho Villages,212104,Gaa Lambuo
Orelope,Igboho Villages,212104,Gaa Musa Fulani
Orelope,Igboho Villages,212104,Gaa Peepee
Orelope,Igboho Villages,212104,Gaa Yellow
Orelope,Igboho Villages,212104,Gaa Yisa Fulani
Orelope,Igboho Villages,212104,Gbadegun
Orelope,Igboho Villages,212104,Gungumi
Orelope,Igboho Villages,212104,Igbonla
Orelope,Igboho Villages,212104,Jagun
Orelope,Igboho Villages,212104,Jegede
Orelope,Igboho Villages,212104,Kaabi
Orelope,Igboho Villages,212104,Kajola
Orelope,Igboho Villages,212104,Kansa
Orelope,Igboho Villages,212104,Kujifi
Orelope,Igboho Villages,212104,Kunbi
Orelope,Igboho Villages,212104,Lasebu
Orelope,Igboho Villages,212104,Loko
Orelope,Igboho Villages,212104,Lube
Orelope,Igboho Villages,212104,Odo Ogun
Orelope,Igboho Villages,212104,Odo Oloko
Orelope,Igboho Villages,212104,Odo Owo
Orelope,Igboho Villages,212104,Odujin
Orelope,Igboho Villages,212104,Ogbora
Orelope,Igboho Villages,212104,Ogun Agbede
Orelope,Igboho Villages,212104,Ogunniyi
Orelope,Igboho Villages,212104,Oke Aran
Orelope,Igboho Villages,212104,Oke Bukun
Orelope,Igboho Villages,212104,Ologede
Orelope,Igboho Villages,212104,Olomoba
Orelope,Igboho Villages,212104,Olose
Orelope,Igboho Villages,212104,Oluwoko
Orelope,Igboho Villages,212104,Onigbaa
Orelope,Igboho Villages,212104,Onile-Aro
Orelope,Igboho Villages,212104,Onipako
Orelope,Igboho Villages,212104,Onsile Oyo
Orelope,Igboho Villages,212104,Opoo
Orelope,Igboho Villages,212104,Ori Oke
Orelope,Igboho Villages,212104,Salu I
Orelope,Igboho Villages,212104,Salu II
Orelope,Igboho Villages,212104,Sooro
Orelope,Igboho Villages,212104,Yaaye Bunmi
Orelope,Igboho Villages,212104,Yewere
Ori-Ire,Ikoyi-Ile,210115,Abaja
Ori-Ire,Ikoyi-Ile,210115,Abeabaja
Ori-Ire,Ikoyi-Ile,210115,Acute
Ori-Ire,Ikoyi-Ile,210115,Afekulu
Ori-Ire,Ikoyi-Ile,210115,Afun
Ori-Ire,Ikoyi-Ile,210115,Afun Ile
Ori-Ire,Ikoyi-Ile,210115,Afun-Iju
Ori-Ire,Ikoyi-Ile,210115,Agbeni
Ori-Ire,Ikoyi-Ile,210115,Agidi
Ori-Ire,Ikoyi-Ile,210115,Ago Fulani
Ori-Ire,Ikoyi-Ile,210115,Aiyetoro
Ori-Ire,Ikoyi-Ile,210115,Ajegunle
Ori-Ire,Ikoyi-Ile,210115,Ajegunle Gbola
Ori-Ire,Ikoyi-Ile,210115,Ajibowu
Ori-Ire,Ikoyi-Ile,210115,Ajinopa
Ori-Ire,Ikoyi-Ile,210115,Akute
Ori-Ire,Ikoyi-Ile,210115,Aladie-Ile
Ori-Ire,Ikoyi-Ile,210115,Alagogo
Ori-Ire,Ikoyi-Ile,210115,Alapamowo
Ori-Ire,Ikoyi-Ile,210115,Alapere
Ori-Ire,Ikoyi-Ile,210115,Alatori
Ori-Ire,Ikoyi-Ile,210115,Alawodi
Ori-Ire,Ikoyi-Ile,210115,Alayan
Ori-Ire,Ikoyi-Ile,210115,Alfa Iwo
Ori-Ire,Ikoyi-Ile,210115,Alugbede
Ori-Ire,Ikoyi-Ile,210115,Aribaba
Ori-Ire,Ikoyi-Ile,210115,Arigidana
Ori-Ire,Ikoyi-Ile,210115,Arijo
Ori-Ire,Ikoyi-Ile,210115,Arungboogbin
Ori-Ire,Ikoyi-Ile,210115,Aselebe
Ori-Ire,Ikoyi-Ile,210115,Atunkumi
Ori-Ire,Ikoyi-Ile,210115,Baba Eko
Ori-Ire,Ikoyi-Ile,210115,Berekodo Dongari
Ori-Ire,Ikoyi-Ile,210115,Bootin
Ori-Ire,Ikoyi-Ile,210115,Budo Adu
Ori-Ire,Ikoyi-Ile,210115,Budo Akin
Ori-Ire,Ikoyi-Ile,210115,Budo Alade Atu
Ori-Ire,Ikoyi-Ile,210115,Budo Biyayin
Ori-Ire,Ikoyi-Ile,210115,Budo Igbo
Ori-Ire,Ikoyi-Ile,210115,Budo Musa
Ori-Ire,Ikoyi-Ile,210115,Budo Ode
Ori-Ire,Ikoyi-Ile,210115,Budo Ode Ajado
Ori-Ire,Ikoyi-Ile,210115,Dogo Oke
Ori-Ire,Ikoyi-Ile,210115,Egbejoda
Ori-Ire,Ikoyi-Ile,210115,Elebe
Ori-Ire,Ikoyi-Ile,210115,Elebenla
Ori-Ire,Ikoyi-Ile,210115,Elega
Ori-Ire,Ikoyi-Ile,210115,Elekulu
Ori-Ire,Ikoyi-Ile,210115,Elelu
Ori-Ire,Ikoyi-Ile,210115,Elemibo
Ori-Ire,Ikoyi-Ile,210115,Elerufila Ile
Ori-Ire,Ikoyi-Ile,210115,Elewure
Ori-Ire,Ikoyi-Ile,210115,Fowomole
Ori-Ire,Ikoyi-Ile,210115,Gaa Ahingba
Ori-Ire,Ikoyi-Ile,210115,Gani Iju
Ori-Ire,Ikoyi-Ile,210115,Gani Oja
Ori-Ire,Ikoyi-Ile,210115,Gote
Ori-Ire,Ikoyi-Ile,210115,Ibadi Ori
Ori-Ire,Ikoyi-Ile,210115,Idi Apa
Ori-Ire,Ikoyi-Ile,210115,Idi Eji
Ori-Ire,Ikoyi-Ile,210115,Idi Emi
Ori-Ire,Ikoyi-Ile,210115,Igbo Elemi
Ori-Ire,Ikoyi-Ile,210115,Igbo Kekere
Ori-Ire,Ikoyi-Ile,210115,Igbo Onito
Ori-Ire,Ikoyi-Ile,210115,Igbo-Eleru
Ori-Ire,Ikoyi-Ile,210115,Igboayin
Ori-Ire,Ikoyi-Ile,210115,Igbona
Ori-Ire,Ikoyi-Ile,210115,Igbori Ile
Ori-Ire,Ikoyi-Ile,210115,Igboroko
Ori-Ire,Ikoyi-Ile,210115,Ijana Yeye
Ori-Ire,Ikoyi-Ile,210115,Ilutitun
Ori-Ire,Ikoyi-Ile,210115,Ipata Oguri
Ori-Ire,Ikoyi-Ile,210115,Jegede
Ori-Ire,Ikoyi-Ile,210115,Keredolu
Ori-Ire,Ikoyi-Ile,210115,Ketere
Ori-Ire,Ikoyi-Ile,210115,Ketu
Ori-Ire,Ikoyi-Ile,210115,Kojete
Ori-Ire,Ikoyi-Ile,210115,Lahese
Ori-Ire,Ikoyi-Ile,210115,Mesunmoje
Ori-Ire,Ikoyi-Ile,210115,Mosadi Olorun
Ori-Ire,Ikoyi-Ile,210115,Mosumoje
Ori-Ire,Ikoyi-Ile,210115,Odesanwo
Ori-Ire,Ikoyi-Ile,210115,Ojatitun
Ori-Ire,Ikoyi-Ile,210115,Oke Bola
Ori-Ire,Ikoyi-Ile,210115,Okodudu
Ori-Ire,Ikoyi-Ile,210115,Olodan
Ori-Ire,Ikoyi-Ile,210115,Oloje
Ori-Ire,Ikoyi-Ile,210115,Olokiti
Ori-Ire,Ikoyi-Ile,210115,Olokoto-Iju
Ori-Ire,Ikoyi-Ile,210115,Olomopupo
Ori-Ire,Ikoyi-Ile,210115,Olopoto
Ori-Ire,Ikoyi-Ile,210115,Olorulekan
Ori-Ire,Ikoyi-Ile,210115,Olowo Iju
Ori-Ire,Ikoyi-Ile,210115,Olowo Oko Boro
Ori-Ire,Ikoyi-Ile,210115,Olugbejo
Ori-Ire,Ikoyi-Ile,210115,Omidoyin
Ori-Ire,Ikoyi-Ile,210115,Omo Erin
Ori-Ire,Ikoyi-Ile,210115,Onigarawa
Ori-Ire,Ikoyi-Ile,210115,Onigba
Ori-Ire,Ikoyi-Ile,210115,Onigbin
Ori-Ire,Ikoyi-Ile,210115,Oniguguru
Ori-Ire,Ikoyi-Ile,210115,Onikaraun
Ori-Ire,Ikoyi-Ile,210115,Onikolobo
Ori-Ire,Ikoyi-Ile,210115,Onilali
Ori-Ire,Ikoyi-Ile,210115,Onimangoro
Ori-Ire,Ikoyi-Ile,210115,Ori Okuta
Ori-Ire,Ikoyi-Ile,210115,Osarokun
Ori-Ire,Ikoyi-Ile,210115,Osowuelegan
Ori-Ire,Ikoyi-Ile,210115,Saako
Ori-Ire,Ikoyi-Ile,210115,Sarayi
Ori-Ire,Ikoyi-Ile,210115,Somodero
Ori-Ire,Ikoyi-Ile,210115,Tewure Iju
Ori-Ire,Ikoyi-Ile,210115,Tewure Ile
Ori-Ire,Ikoyi-Ile,210115,Wusa
Ori-Ire,Ikoyi-Ile,210115,Yakoyo
Ori-Ire,Oolo,210116,Aba-Oba
Ori-Ire,Oolo,210116,Aba-Oyo
Ori-Ire,Oolo,210116,Abikehin
Ori-Ire,Oolo,210116,Adesehin
Ori-Ire,Oolo,210116,Agbalesun
Ori-Ire,Oolo,210116,Agbelepo
Ori-Ire,Oolo,210116,Ahere-Abata
Ori-Ire,Oolo,210116,Ahoro Esinele Ogbomoso
Ori-Ire,Oolo,210116,Ahoro Oko
Ori-Ire,Oolo,210116,Ajombadi-Idiayin
Ori-Ire,Oolo,210116,Alabidun
Ori-Ire,Oolo,210116,Alagbayun
Ori-Ire,Oolo,210116,Alagbede-Faji
Ori-Ire,Oolo,210116,Alahusa
Ori-Ire,Oolo,210116,Alakasu
Ori-Ire,Oolo,210116,Alamola
Ori-Ire,Oolo,210116,Alaropo Kekere
Ori-Ire,Oolo,210116,Alokomanro
Ori-Ire,Oolo,210116,Arohunpe
Ori-Ire,Oolo,210116,Awaye
Ori-Ire,Oolo,210116,Aweran Kale
Ori-Ire,Oolo,210116,Baba Sale
Ori-Ire,Oolo,210116,Balosa
Ori-Ire,Oolo,210116,Bosa
Ori-Ire,Oolo,210116,Bosunla
Ori-Ire,Oolo,210116,Dananu
Ori-Ire,Oolo,210116,Elegungun
Ori-Ire,Oolo,210116,Elesu Adeosun
Ori-Ire,Oolo,210116,Emi Abata
Ori-Ire,Oolo,210116,Gbemiro
Ori-Ire,Oolo,210116,Idi Emi
Ori-Ire,Oolo,210116,Idiamu
Ori-Ire,Oolo,210116,Igbo Alaye
Ori-Ire,Oolo,210116,Ikolaba
Ori-Ire,Oolo,210116,Ilekunkun
Ori-Ire,Oolo,210116,Ipeba
Ori-Ire,Oolo,210116,Isale-Oba
Ori-Ire,Oolo,210116,Itamaya
Ori-Ire,Oolo,210116,Koro
Ori-Ire,Oolo,210116,Lapalapa
Ori-Ire,Oolo,210116,Moleyo
Ori-Ire,Oolo,210116,Mosunmade
Ori-Ire,Oolo,210116,Moyin Moyin
Ori-Ire,Oolo,210116,Odogbo
Ori-Ire,Oolo,210116,Ogunniran
Ori-Ire,Oolo,210116,Ojelabi
Ori-Ire,Oolo,210116,Oke-Are
Ori-Ire,Oolo,210116,Oke-Awoni
Ori-Ire,Oolo,210116,Oke-Oba
Ori-Ire,Oolo,210116,Okedoyin
Ori-Ire,Oolo,210116,Okesubu
Ori-Ire,Oolo,210116,Olojiji
Ori-Ire,Oolo,210116,Olokemeji
Ori-Ire,Oolo,210116,Olokiti
Ori-Ire,Oolo,210116,Olomoleyin
Ori-Ire,Oolo,210116,Olugbile
Ori-Ire,Oolo,210116,Onalemole
Ori-Ire,Oolo,210116,Onisakada
Ori-Ire,Oolo,210116,Oolo and Villages
Ori-Ire,Oolo,210116,Opeola
Ori-Ire,Oolo,210116,Samo
Ori-Ire,Oolo,210116,Sorotan
Ori-Ire,Oolo,210116,Tapa
Ori-Ire,Oolo,210116,Yawuyi
Oyo-East,Kosobo,211241,Agboye-Molete
Oyo-East,Kosobo,211241,Ajagba
Oyo-East,Kosobo,211241,Alaodi
Oyo-East,Kosobo,211241,Modeke
Oyo-East,Kosobo,211241,Apaara
Oyo-East,Kosobo,211241,Apinni
Oyo-East,Kosobo,211241,Jabata
Oyo-East,Kosobo,211241,Oke Apo
Oyo-East,Kosobo,211241,Oluajo
Oyo-East,Kosobo,211241,Owode-Araromi
Oyo-West,Oyo Rural,211101,Oyo Villages
Saki-East,Agbonle,203108,Aba Alade
Saki-East,Agbonle,203108,Aba Daniel
Saki-East,Agbonle,203108,Aba Dika
Saki-East,Agbonle,203108,Aba Ilero
Saki-East,Agbonle,203108,Aba Kutuwenji
Saki-East,Agbonle,203108,Aba Laisi
Saki-East,Agbonle,203108,Aba Panu
Saki-East,Agbonle,203108,Aba Sango
Saki-East,Agbonle,203108,Aba Sidi
Saki-East,Agbonle,203108,Abakoko
Saki-East,Agbonle,203108,Adekoroku
Saki-East,Agbonle,203108,Adeseun
Saki-East,Agbonle,203108,Agbokeke
Saki-East,Agbonle,203108,Agbokele
Saki-East,Agbonle,203108,Agbonle
Saki-East,Agbonle,203108,Agunla
Saki-East,Agbonle,203108,Alajuba
Saki-East,Agbonle,203108,Alasan
Saki-East,Agbonle,203108,Amukooko
Saki-East,Agbonle,203108,Apata
Saki-East,Agbonle,203108,Arikewuyo
Saki-East,Agbonle,203108,Aromole
Saki-East,Agbonle,203108,Babadele
Saki-East,Agbonle,203108,Bole
Saki-East,Agbonle,203108,Budo Apata
Saki-East,Agbonle,203108,Budo Ayedun
Saki-East,Agbonle,203108,Budo Lorin
Saki-East,Agbonle,203108,Dogo
Saki-East,Agbonle,203108,Egede
Saki-East,Agbonle,203108,Egunla
Saki-East,Agbonle,203108,Elepo
Saki-East,Agbonle,203108,Igbo Eleni
Saki-East,Agbonle,203108,Ijana
Saki-East,Agbonle,203108,Ikoko
Saki-East,Agbonle,203108,Ilado
Saki-East,Agbonle,203108,Kajola
Saki-East,Agbonle,203108,Kebiewu
Saki-East,Agbonle,203108,Laimo
Saki-East,Agbonle,203108,Laniyan
Saki-East,Agbonle,203108,Musa
Saki-East,Agbonle,203108,Odo Oba
Saki-East,Agbonle,203108,Oja Iya
Saki-East,Agbonle,203108,Okutalogun
Saki-East,Agbonle,203108,Olojola
Saki-East,Agbonle,203108,Olomometa
Saki-East,Agbonle,203108,Olugbemi
Saki-East,Agbonle,203108,Onikanga
Saki-East,Agbonle,203108,Onikosa
Saki-East,Agbonle,203108,Onise Oyo
Saki-East,Agbonle,203108,Osoko
Saki-East,Agbonle,203108,Saafu
Saki-East,Agbonle,203108,Saaka
Saki-East,Agbonle,203108,Yie
Saki-East,Ago Amodu,203103,Aba Obi
Saki-East,Ago Amodu,203103,Abuja
Saki-East,Ago Amodu,203103,Adaku
Saki-East,Ago Amodu,203103,Adeaga
Saki-East,Ago Amodu,203103,Adeduntan
Saki-East,Ago Amodu,203103,Agbagba
Saki-East,Ago Amodu,203103,Ago Amodu
Saki-East,Ago Amodu,203103,Ajaku
Saki-East,Ago Amodu,203103,Alade
Saki-East,Ago Amodu,203103,Aladura
Saki-East,Ago Amodu,203103,Alakuko
Saki-East,Ago Amodu,203103,Alesinloye
Saki-East,Ago Amodu,203103,Apata
Saki-East,Ago Amodu,203103,Apo
Saki-East,Ago Amodu,203103,Arogede
Saki-East,Ago Amodu,203103,Bada
Saki-East,Ago Amodu,203103,Balelayo
Saki-East,Ago Amodu,203103,Balogun
Saki-East,Ago Amodu,203103,Erin
Saki-East,Ago Amodu,203103,Ga Akani
Saki-East,Ago Amodu,203103,Ga Amuda
Saki-East,Ago Amodu,203103,Ikeeja
Saki-East,Ago Amodu,203103,Ipade
Saki-East,Ago Amodu,203103,Joseph
Saki-East,Ago Amodu,203103,Jowuro
Saki-East,Ago Amodu,203103,Koko
Saki-East,Ago Amodu,203103,Lukutu
Saki-East,Ago Amodu,203103,Makudi
Saki-East,Ago Amodu,203103,Mangoro
Saki-East,Ago Amodu,203103,Mayegun
Saki-East,Ago Amodu,203103,Ogunlere
Saki-East,Ago Amodu,203103,Old Oyo National Park
Saki-East,Ago Amodu,203103,Ololu
Saki-East,Ago Amodu,203103,Paanu
Saki-East,Ago Amodu,203103,Pele
Saki-East,Ago Amodu,203103,Sando
Saki-East,Ago Amodu,203103,Sango
Saki-East,Ago Amodu,203103,Tupuru
Saki-East,Ogoro,203107,Afa
Saki-East,Ogoro,203107,Ago
Saki-East,Ogoro,203107,Ajandoku
Saki-East,Ogoro,203107,Aketepe
Saki-East,Ogoro,203107,Alakia
Saki-East,Ogoro,203107,Alapo
Saki-East,Ogoro,203107,Alfa
Saki-East,Ogoro,203107,Amutiti
Saki-East,Ogoro,203107,Baba Abudu
Saki-East,Ogoro,203107,Basiru
Saki-East,Ogoro,203107,Budo Gomina
Saki-East,Ogoro,203107,Budo Kudoro
Saki-East,Ogoro,203107,Budo Nla
Saki-East,Ogoro,203107,Budo-Dele
Saki-East,Ogoro,203107,Elera
Saki-East,Ogoro,203107,Ikolaba
Saki-East,Ogoro,203107,Komi
Saki-East,Ogoro,203107,Kota I
Saki-East,Ogoro,203107,Kota II
Saki-East,Ogoro,203107,Lati
Saki-East,Ogoro,203107,Layipapa
Saki-East,Ogoro,203107,Makudi
Saki-East,Ogoro,203107,Mofowure
Saki-East,Ogoro,203107,Mogaji
Saki-East,Ogoro,203107,Mojidi
Saki-East,Ogoro,203107,Ogboro
Saki-East,Ogoro,203107,Oge
Saki-East,Ogoro,203107,Ojumokan
Saki-East,Ogoro,203107,Olosekan
Saki-East,Ogoro,203107,Paul
Saki-East,Ogoro,203107,Pius Simoni
Saki-East,Ogoro,203107,Sabata
Saki-East,Ogoro,203107,Sala
Saki-East,Ogoro,203107,Samari
Saki-East,Ogoro,203107,Yawale
Saki-East,Ogoro,203107,Yikiyiki
Saki-East,Ogoro,203107,Zakare
Saki-East,Oje-Owode,203109,Abu
Saki-East,Oje-Owode,203109,Afa
Saki-East,Oje-Owode,203109,Alade
Saki-East,Oje-Owode,203109,Alapata
Saki-East,Oje-Owode,203109,Alasan
Saki-East,Oje-Owode,203109,Budo Bank
Saki-East,Oje-Owode,203109,Budo musa
Saki-East,Oje-Owode,203109,Egede
Saki-East,Oje-Owode,203109,Erinoti
Saki-East,Oje-Owode,203109,Ga
Saki-East,Oje-Owode,203109,Ga Adamu
Saki-East,Oje-Owode,203109,Ga Ake
Saki-East,Oje-Owode,203109,Ga Oke-Owu
Saki-East,Oje-Owode,203109,Ibilekan
Saki-East,Oje-Owode,203109,Maye
Saki-East,Oje-Owode,203109,Oje owode
Saki-East,Oje-Owode,203109,Tiv
Saki-East,Oje-Owode,203109,Yakuata
Saki-East,Sepeteri,203102,Aba Dodo
Saki-East,Sepeteri,203102,Aba Nla
Saki-East,Sepeteri,203102,Adamu
Saki-East,Sepeteri,203102,Agbago
Saki-East,Sepeteri,203102,Agbedegun
Saki-East,Sepeteri,203102,Aho
Saki-East,Sepeteri,203102,Ajiromi
Saki-East,Sepeteri,203102,Ajirowo
Saki-East,Sepeteri,203102,Alapata
Saki-East,Sepeteri,203102,Aloba
Saki-East,Sepeteri,203102,Alota
Saki-East,Sepeteri,203102,Amolese
Saki-East,Sepeteri,203102,Awolere
Saki-East,Sepeteri,203102,Baba Ajoke
Saki-East,Sepeteri,203102,Baba Ijesa
Saki-East,Sepeteri,203102,Baba Ilorin
Saki-East,Sepeteri,203102,Bada
Saki-East,Sepeteri,203102,Bada Beji Makudi
Saki-East,Sepeteri,203102,Bado Monmo
Saki-East,Sepeteri,203102,Budo Akeem
Saki-East,Sepeteri,203102,Budo Akewe
Saki-East,Sepeteri,203102,Budo Karimu
Saki-East,Sepeteri,203102,Budo Monday
Saki-East,Sepeteri,203102,Dansafi
Saki-East,Sepeteri,203102,Disu
Saki-East,Sepeteri,203102,Egede
Saki-East,Sepeteri,203102,Eleja
Saki-East,Sepeteri,203102,Elepo
Saki-East,Sepeteri,203102,Godi
Saki-East,Sepeteri,203102,Ikupola
Saki-East,Sepeteri,203102,Imodi
Saki-East,Sepeteri,203102,Iworu
Saki-East,Sepeteri,203102,Iyake
Saki-East,Sepeteri,203102,James
Saki-East,Sepeteri,203102,Kanga
Saki-East,Sepeteri,203102,Kewu-lere
Saki-East,Sepeteri,203102,Kosobo
Saki-East,Sepeteri,203102,Kujifi
Saki-East,Sepeteri,203102,Mathew
Saki-East,Sepeteri,203102,Ode Ajayi
Saki-East,Sepeteri,203102,Odo-Owo
Saki-East,Sepeteri,203102,Odogodo
Saki-East,Sepeteri,203102,Ogunsipe
Saki-East,Sepeteri,203102,Oke Odo
Saki-East,Sepeteri,203102,Onikosa
Saki-East,Sepeteri,203102,Onisile
Saki-East,Sepeteri,203102,Peter
Saki-East,Sepeteri,203102,Sepeteri
Saki-East,Sepeteri,203102,Soho
Saki-East,Sepeteri,203102,Sule
Saki-East,Sepeteri,203102,Tankari
Saki-East,Sepeteri,203102,Temidire
Saki-East,Sepeteri,203102,Welewele
Saki-East,Sepeteri,203102,Yakubu
Saki-East,Sepeteri,203102,Yellow Egede
Saki-West,Saki/Ekokan,203101,Aba Ilero
Saki-West,Saki/Ekokan,203101,Aba Iseyin
Saki-West,Saki/Ekokan,203101,Aba Ogbomosho
Saki-West,Saki/Ekokan,203101,Aba Seele
Saki-West,Saki/Ekokan,203101,Abatade
Saki-West,Saki/Ekokan,203101,Abawaye
Saki-West,Saki/Ekokan,203101,Agbele
Saki-West,Saki/Ekokan,203101,Ago Oluwabi
Saki-West,Saki/Ekokan,203101,Agunloye
Saki-West,Saki/Ekokan,203101,Aroje
Saki-West,Saki/Ekokan,203101,Asabari
Saki-West,Saki/Ekokan,203101,Ataye
Saki-West,Saki/Ekokan,203101,Barrack
Saki-West,Saki/Ekokan,203101,Bodilu
Saki-West,Saki/Ekokan,203101,Budo Eniola
Saki-West,Saki/Ekokan,203101,Budo Ige
Saki-West,Saki/Ekokan,203101,Ekokan
Saki-West,Saki/Ekokan,203101,Gaa Dogo
Saki-West,Saki/Ekokan,203101,Gbeponkan Oja
Saki-West,Saki/Ekokan,203101,Idera
Saki-West,Saki/Ekokan,203101,Idi Apa
Saki-West,Saki/Ekokan,203101,Idi Ayin
Saki-West,Saki/Ekokan,203101,Igaa Iyere
Saki-West,Saki/Ekokan,203101,Igbo Irawo
Saki-West,Saki/Ekokan,203101,Igbo Ologun
Saki-West,Saki/Ekokan,203101,Igbo Olosan
Saki-West,Saki/Ekokan,203101,Ilabo
Saki-West,Saki/Ekokan,203101,Ilua
Saki-West,Saki/Ekokan,203101,Kaje
Saki-West,Saki/Ekokan,203101,Kogijo
Saki-West,Saki/Ekokan,203101,Koomi
Saki-West,Saki/Ekokan,203101,Mojo
Saki-West,Saki/Ekokan,203101,Mua
Saki-West,Saki/Ekokan,203101,Oge
Saki-West,Saki/Ekokan,203101,Olomitutu
Saki-West,Saki/Ekokan,203101,Onigbongbo
Saki-West,Saki/Ekokan,203101,Orita Ogunmola
Saki-West,Saki/Ekokan,203101,Owode
Saki-West,Saki/Ekokan,203101,Saki Township
Saki-West,Saki/Ekokan,203101,Sanmisala
Saki-West,Saki/Ekokan,203101,Sekona
Saki-West,Saki/Ekokan,203101,Tagiri
Saki-West,Saki/Ekokan,203101,Tenleke
Saki-West,Saki/Ekokan,203101,Wasangere
Surulere,Gambari/Baya,210105,Aba Kae
Surulere,Gambari/Baya,210105,Abewo
Surulere,Gambari/Baya,210105,Abogunde
Surulere,Gambari/Baya,210105,Abuduka
Surulere,Gambari/Baya,210105,Ajase
Surulere,Gambari/Baya,210105,Alate
Surulere,Gambari/Baya,210105,Aresejowi
Surulere,Gambari/Baya,210105,Asileke
Surulere,Gambari/Baya,210105,Baya Oje
Surulere,Gambari/Baya,210105,Biro
Surulere,Gambari/Baya,210105,Egbeda
Surulere,Gambari/Baya,210105,Gambari
Surulere,Gambari/Baya,210105,Gbede
Surulere,Gambari/Baya,210105,Igbon
Surulere,Gambari/Baya,210105,Iyelu
Surulere,Gambari/Baya,210105,Jabata
Surulere,Gambari/Baya,210105,Kangi
Surulere,Gambari/Baya,210105,Mumuni
Surulere,Gambari/Baya,210105,Olooye
Surulere,Gambari/Baya,210105,Oloya
Surulere,Gambari/Baya,210105,Paasi
Surulere,Gambari/Baya,210105,Patiko Oloya
Surulere,Iresadu / Arolu,210102,Adudu
Surulere,Iresadu / Arolu,210102,Aganyan
Surulere,Iresadu / Arolu,210102,Alagbede
Surulere,Iresadu / Arolu,210102,Alayin-Elebekebe
Surulere,Iresadu / Arolu,210102,Arolu
Surulere,Iresadu / Arolu,210102,Ayetoro
Surulere,Iresadu / Arolu,210102,Baasa
Surulere,Iresadu / Arolu,210102,Baba Egbe
Surulere,Iresadu / Arolu,210102,Elesinmeta
Surulere,Iresadu / Arolu,210102,Fasina
Surulere,Iresadu / Arolu,210102,Gbena
Surulere,Iresadu / Arolu,210102,Idi Opele
Surulere,Iresadu / Arolu,210102,Idi oro
Surulere,Iresadu / Arolu,210102,Idi-ori
Surulere,Iresadu / Arolu,210102,Igboile
Surulere,Iresadu / Arolu,210102,Ikle Odu
Surulere,Iresadu / Arolu,210102,Ikunsin
Surulere,Iresadu / Arolu,210102,Ilosin
Surulere,Iresadu / Arolu,210102,Iranyin
Surulere,Iresadu / Arolu,210102,Iregba
Surulere,Iresadu / Arolu,210102,Iregba Bankole
Surulere,Iresadu / Arolu,210102,Iresaapa
Surulere,Iresadu / Arolu,210102,Iresadu
Surulere,Iresadu / Arolu,210102,Kulodi
Surulere,Iresadu / Arolu,210102,Labanju
Surulere,Iresadu / Arolu,210102,Labode
Surulere,Iresadu / Arolu,210102,Lekewogbe
Surulere,Iresadu / Arolu,210102,Maya
Surulere,Iresadu / Arolu,210102,Ogala
Surulere,Iresadu / Arolu,210102,Ojo
Surulere,Iresadu / Arolu,210102,Okiti
Surulere,Iresadu / Arolu,210102,Olowosoke
Surulere,Iresadu / Arolu,210102,Olukosi
Surulere,Iresadu / Arolu,210102,Omonijuku
Surulere,Iresadu / Arolu,210102,Pooro
Surulere,Iresadu / Arolu,210102,Sadiwin
Surulere,Iresadu / Arolu,210102,Sapati
Surulere,Iresadu / Arolu,210102,Yakoyo
Surulere,Iwofin,210104,Aba Araoye
Surulere,Iwofin,210104,Ajegunle
Surulere,Iwofin,210104,Alayin
Surulere,Iwofin,210104,Bagbaji
Surulere,Iwofin,210104,Budo Oni Eran
Surulere,Iwofin,210104,Igbo-Ile
Surulere,Iwofin,210104,Iwofin
Surulere,Iwofin,210104,Oke-Asaa
Surulere,Iwofin,210104,Olorombo
Surulere,Iwofin,210104,Onisa
Surulere,Iwofin,210104,Oniyeya
Surulere,Iwofin,210104,Opatoyin
Surulere,Iwofin,210104,Owode
Surulere,Iwofin,210104,Temidire
Surulere,Oko,210103,Aagba Ijado
Surulere,Oko,210103,Ajagunsi
Surulere,Oko,210103,Aserawo
Surulere,Oko,210103,Bale Oba
Surulere,Oko,210103,Ebila-Temidire
Surulere,Oko,210103,Ikolo
Surulere,Oko,210103,Ilajue
Surulere,Oko,210103,Ilogbo
Surulere,Oko,210103,Ipasa
Surulere,Oko,210103,Iware
Surulere,Oko,210103,Laege
Surulere,Oko,210103,Mayin
Surulere,Oko,210103,Mumi
Surulere,Oko,210103,Odanbon-Adare
Surulere,Oko,210103,Ogede
Surulere,Oko,210103,Oko
Surulere,Oko,210103,Okolo
Surulere,Oko,210103,Onikeke
Surulere,Oko,210103,Oosu
Surulere,Oko,210103,Origi
Surulere,Oko,210103,Owoaso
Surulere,Oko,210103,Panda
